Date,League,Home_Team,Away_Team,URL,Over 0.5,Under 0.5,Over 1.5,Under 1.5,Over 2.5,Under 2.5,Over 3.5,Under 3.5,Over 4.5,Under 4.5,Over 5.5,Under 5.5,Chosen_Option,Chosen_Odds,Chosen_Option_Empirical_Prob,N,Chosen_Option_Std,Kelly,Record_Time
2020-10-20,league-two,Grimsby,Harrogate,https://www.playnow.com/sports/sports/event/10224707/grimsby-town-v-harrogate-town-fc,1.06,10,1.33,3,2,1.7,3.5,1.25,6.5,1.08,0,0,Under 0.5,10,,0,,7.428571429,10/19/2020 8:16
2020-10-20,league-two,Exeter,Crawley,https://www.playnow.com/sports/sports/event/10224702/exeter-city-v-crawley-town,1.04,12,1.28,3.4,1.87,1.87,3,1.33,5.5,1.11,0,0,Over 4.5,5.5,0,5,0,1.762711864,10/19/2020 8:14
2020-10-20,league-two,Colchester,Forest Green,https://www.playnow.com/sports/sports/event/10224699/colchester-united-v-forest-green-rovers,1.05,10,1.3,3.2,1.95,1.75,3.4,1.28,6,1.09,0,0,Under 0.5,10,0,2,0,7.428571429,10/19/2020 8:16
2020-10-20,league-two,Cheltenham,Scunthorpe,https://www.playnow.com/sports/sports/event/10224696/cheltenham-town-v-scunthorpe-united,1.04,13,1.25,3.6,1.75,1.95,2.9,1.36,5,1.13,0,0,Over 4.5,5,0.333333333,6,0.19245009,1.625,10/19/2020 8:13
2020-10-20,league-two,Cambridge Utd,Port Vale,https://www.playnow.com/sports/sports/event/10224697/cambridge-united-v-port-vale,1.08,8,1.38,2.8,2.25,1.6,3.9,1.22,7.5,1.06,0,0,Under 0.5,8,0,2,0,3.058823529,10/19/2020 8:14
2020-10-20,league-two,Bradford City,Walsall,https://www.playnow.com/sports/sports/event/10224705/bradford-city-v-walsall-fc,1.05,11,1.3,3.25,1.95,1.8,3.2,1.3,6,1.1,0,0,Under 0.5,11,,0,,26,10/19/2020 8:15
2020-10-20,league-two,Barrow,Bolton,https://www.playnow.com/sports/sports/event/10224698/barrow-afc-v-bolton-wanderers,1.04,12,1.25,3.5,1.83,1.87,3,1.33,5.5,1.11,0,0,Over 4.5,5.5,,0,,1.762711864,10/19/2020 8:13
2020-10-17,league-two,Walsall,Exeter,https://www.playnow.com/sports/sports/event/10219763/walsall-fc-v-exeter-city,1.06,10,1.33,3,2.05,1.7,3.5,1.25,6.5,1.08,0,0,Under 1.5,3,0,1,0,2,10/16/2020 1:52
2020-10-17,league-two,Southend,Cheltenham,https://www.playnow.com/sports/sports/event/10219760/southend-united-v-cheltenham-town,1.04,11,1.28,3.4,1.87,1.83,3,1.33,5.5,1.11,0,0,Over 4.5,5.5,0,10,0,12,10/16/2020 1:52
2020-10-17,league-two,Scunthorpe,Cambridge Utd,https://www.playnow.com/sports/sports/event/10219773/scunthorpe-united-v-cambridge-united,1.06,9,1.36,2.9,2.1,1.67,3.6,1.25,7,1.07,0,0,Over 3.5,3.6,0.6,5,0.219089023,1.6,10/16/2020 1:51
2020-10-17,league-two,Port Vale,Salford,https://www.playnow.com/sports/sports/event/10219772/port-vale-v-salford-city-fc,1.05,10,1.3,3.2,1.95,1.75,3.4,1.28,6,1.09,0,0,Over 3.5,3.4,0,1,0,2.307692308,10/16/2020 1:51
2020-10-17,league-two,Newport,Tranmere,https://www.playnow.com/sports/sports/event/10223376/newport-county-afc-v-tranmere-rovers,1.06,9,1.33,3,2.05,1.7,3.5,1.25,6.5,1.08,0,0,Under 0.5,9,0.5,2,0.353553391,4.333333333,10/17/2020 5:25
2020-10-17,league-two,Mansfield,Bradford City,https://www.playnow.com/sports/sports/event/10219771/mansfield-town-v-bradford-city,1.06,9,1.33,3,2.05,1.67,3.6,1.25,6.5,1.08,0,0,Over 3.5,3.6,0,2,0,2.5,10/16/2020 1:51
2020-10-17,league-two,Leyton Orient,Grimsby,https://www.playnow.com/sports/sports/event/10219759/leyton-orient-v-grimsby-town,1.05,11,1.3,3.25,1.9,1.8,3.25,1.3,6,1.1,0,0,Over 3.5,3.25,0,4,0,2.181818182,10/16/2020 1:52
2020-10-17,league-two,Harrogate,Barrow,https://www.playnow.com/sports/sports/event/10219776/harrogate-town-fc-v-barrow-afc,1.06,10,1.33,3,2.05,1.7,3.5,1.25,6.5,1.08,0,0,"",,,,,,10/16/2020 1:50
2020-10-17,league-two,Forest Green,Stevenage,https://www.playnow.com/sports/sports/event/10219756/forest-green-rovers-v-stevenage-fc,1.05,11,1.3,3.25,1.95,1.8,3.25,1.3,6,1.1,0,0,Over 3.5,3.25,0.333333333,3,0.272165527,1.787878788,10/16/2020 1:50
2020-10-17,league-two,Crawley,Morecambe,https://www.playnow.com/sports/sports/event/10219758/crawley-town-v-morecambe-fc,1.04,12,1.25,3.5,1.83,1.87,3,1.36,5.5,1.12,0,0,Over 4.5,5.5,0,6,0,12,10/16/2020 1:50
2020-10-17,league-two,Carlisle,Colchester,https://www.playnow.com/sports/sports/event/10219755/carlisle-united-v-colchester-united,1.06,10,1.33,3,2,1.7,3.4,1.28,6.5,1.08,0,0,Over 3.5,3.4,0.25,4,0.216506351,1.980769231,10/16/2020 1:49
2020-10-17,league-two,Bolton,Oldham,https://www.playnow.com/sports/sports/event/10219757/bolton-wanderers-v-oldham-athletic,1.04,13,1.25,3.6,1.75,1.95,2.9,1.36,5.25,1.13,0,0,"",,,,,,10/16/2020 1:49
2020-10-13,league-two,Walsall,Leyton Orient,https://www.playnow.com/sports/sports/event/10219427/walsall-fc-v-leyton-orient,1.06,8.5,1.36,2.9,2.05,1.67,3.6,1.25,6.5,1.08,0,0,Over 3.5,3.6,0.249834547,1,0.432917135,2.12524818,10/12/2020 9:57
2020-10-13,league-two,Cheltenham,Grimsby,https://www.playnow.com/sports/sports/event/10219471/cheltenham-town-v-grimsby-town,1.04,10,1.28,3.25,1.87,1.83,3.2,1.3,5.75,1.11,0,0,Over 4.5,5.75,0.113914626,6,0.129703562,21.3799636,10/12/2020 9:57
2020-10-12,league-two,Bradford City,Harrogate,https://www.playnow.com/sports/sports/event/10214408/bradford-city-v-harrogate-town-fc,1.05,9,1.3,3.2,1.95,1.75,3.25,1.28,6,1.09,0,0,"",,,,,,10/11/2020 6:02
2020-10-10,league-two,Walsall,Colchester,https://www.playnow.com/sports/sports/event/10214405/walsall-fc-v-colchester-united,1.06,8.5,1.33,3,2,1.7,3.4,1.28,6.5,1.08,0,0,"",,,,,,10/9/2020 5:55
2020-10-10,league-two,Southend,Exeter,https://www.playnow.com/sports/sports/event/10214404/southend-united-v-exeter-city,1.04,10,1.25,3.4,1.83,1.87,3,1.33,5.5,1.11,0,0,Over 4.5,5.5,0.125,8,0.116926793,10.625,10/9/2020 5:54
2020-10-10,league-two,Scunthorpe,Forest Green,https://www.playnow.com/sports/sports/event/10214406/scunthorpe-united-v-forest-green-rovers,1.06,8.5,1.36,2.9,2.05,1.67,3.6,1.25,6.5,1.07,0,0,Over 3.5,3.6,0,1,0,2.5,10/9/2020 5:54
2020-10-10,league-two,Salford,Tranmere,https://www.playnow.com/sports/sports/event/10214407/salford-city-fc-v-tranmere-rovers,1.05,9,1.33,3,2,1.75,3.4,1.28,6.5,1.09,0,0,"",,,,,,10/9/2020 5:53
2020-10-10,league-two,Port Vale,Carlisle,https://www.playnow.com/sports/sports/event/10214410/port-vale-v-carlisle-united,1.06,8.5,1.33,2.9,2.05,1.67,3.6,1.25,6.5,1.08,0,0,Over 3.5,3.6,0,3,0,2.5,10/9/2020 5:53
2020-10-10,league-two,Oldham,Morecambe,https://www.playnow.com/sports/sports/event/10214402/oldham-athletic-v-morecambe-fc,2.1,2.8,3.2,3,13,34,4.75,4.25,6.5,26,0,0,Under 4.5,26,1,2,0,1,10/9/2020 5:53
2020-10-10,league-two,Mansfield,Stevenage,https://www.playnow.com/sports/sports/event/10214401/mansfield-town-v-stevenage-fc,1.05,10,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Over 4.5,5.75,0,6,0,24,10/9/2020 5:52
2020-10-10,league-two,Cheltenham,Crawley,https://www.playnow.com/sports/sports/event/10214403/cheltenham-town-v-crawley-town,1.05,9,1.3,3,1.95,1.75,3.4,1.28,6,1.09,0,0,Over 3.5,3.4,0.25,4,0.216506351,1.980769231,10/9/2020 5:52
2020-10-10,league-two,Cambridge Utd,Newport,https://www.playnow.com/sports/sports/event/10214399/cambridge-united-v-newport-county-afc,1.07,8,1.36,2.8,2.15,1.62,3.75,1.22,7,1.07,0,0,Over 3.5,3.75,0.333333333,6,0.19245009,2.111111111,10/9/2020 5:52
2020-10-10,league-two,Bolton,Grimsby,https://www.playnow.com/sports/sports/event/10214397/bolton-wanderers-v-grimsby-town,1.06,8.5,1.33,2.9,2.05,1.7,3.5,1.25,6.5,1.08,0,0,"",,,,,,10/9/2020 5:51
2020-10-10,league-two,Barrow,Leyton Orient,https://www.playnow.com/sports/sports/event/10214396/barrow-afc-v-leyton-orient,1.06,8.5,1.33,2.9,2.05,1.67,3.6,1.25,6.5,1.08,0,0,"",,,,,,10/9/2020 5:51
2020-10-03,league-two,Tranmere,Scunthorpe,https://www.playnow.com/sports/sports/event/10209406/tranmere-rovers-v-scunthorpe-united,1.08,7,1.4,2.65,2.25,1.57,4,1.2,7.5,1.06,0,0,"",,,,,,10/2/2020 22:55
2020-10-03,league-two,Stevenage,Salford,https://www.playnow.com/sports/sports/event/10209404/stevenage-fc-v-salford-city-fc,1.05,10,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Over 2.5,1.9,0,1,0,0.2,10/2/2020 22:54
2020-10-03,league-two,Newport,Mansfield,https://www.playnow.com/sports/sports/event/10209405/newport-county-afc-v-mansfield-town,1.06,8.5,1.33,2.9,2.05,1.67,3.6,1.25,6.5,1.08,0,0,Under 2.5,1.67,0.714285714,7,0.170746944,0.024458874,10/2/2020 22:54
2020-10-03,league-two,Morecambe,Port Vale,https://www.playnow.com/sports/sports/event/10209403/morecambe-fc-v-port-vale,1.06,8.5,1.33,3,2,1.7,3.4,1.28,6.5,1.08,0,0,Under 2.5,1.7,0.5,8,0.176776695,0.038333333,10/2/2020 22:54
2020-10-03,league-two,Leyton Orient,Cheltenham,https://www.playnow.com/sports/sports/event/10211900/leyton-orient-v-cheltenham-town,1.05,10,1.28,3.25,1.87,1.83,3.2,1.33,5.75,1.11,0,0,Over 2.5,1.87,0.25,8,0.153093109,0.117884615,10/2/2020 22:53
2020-10-03,league-two,Harrogate,Bolton,https://www.playnow.com/sports/sports/event/10209402/harrogate-town-fc-v-bolton-wanderers,1.06,8.5,1.33,2.9,2.05,1.67,3.6,1.25,6.5,1.08,0,0,"",,,,,,10/2/2020 22:53
2020-10-03,league-two,Forest Green,Walsall,https://www.playnow.com/sports/sports/event/10209400/forest-green-rovers-v-walsall-fc,1.05,9,1.3,3.2,1.95,1.75,3.25,1.28,6,1.09,0,0,Under 2.5,1.75,0,1,0,0.08,10/2/2020 22:53
2020-10-03,league-two,Exeter,Cambridge Utd,https://www.playnow.com/sports/sports/event/10209401/exeter-city-v-cambridge-united,1.05,9,1.3,3.2,1.9,1.8,3.25,1.3,6,1.1,0,0,Over 2.5,1.9,0.5,8,0.176776695,0.105,10/2/2020 22:52
2020-10-03,league-two,Crawley,Southend,https://www.playnow.com/sports/sports/event/10209399/crawley-town-v-southend-united,1.04,11,1.25,3.6,1.75,1.95,2.9,1.36,5.25,1.13,0,0,Under 2.5,1.95,0,1,0,0.4,10/2/2020 22:52
2020-10-03,league-two,Colchester,Oldham,https://www.playnow.com/sports/sports/event/10209398/colchester-united-v-oldham-athletic,1.05,10,1.28,3.2,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Over 2.5,1.9,0,1,0,0.2,10/2/2020 22:52
2020-10-03,league-two,Carlisle,Barrow,https://www.playnow.com/sports/sports/event/10209397/carlisle-united-v-barrow-afc,1.07,8,1.36,2.8,2.1,1.67,3.6,1.25,7,1.07,0,0,"",,,,,,10/2/2020 22:51
2020-09-26,league-two,Southend,Morecambe,https://www.playnow.com/sports/sports/event/10204059/southend-united-v-morecambe-fc,1.05,10,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Under 1.5,3.25,0.4,5,0.219089023,0.133333333,""
2020-09-26,league-two,Scunthorpe,Carlisle,https://www.playnow.com/sports/sports/event/10204054/scunthorpe-united-v-carlisle-united,1.06,8.5,1.33,2.9,2.05,1.7,3.5,1.25,6.5,1.08,0,0,Over 3.5,3.5,0.5,6,0.204124145,0.3,""
2020-09-26,league-two,Salford,Forest Green,https://www.playnow.com/sports/sports/event/10204055/salford-city-fc-v-forest-green-rovers,1.06,8.5,1.33,3,2,1.7,3.4,1.28,6.5,1.08,0,0,Over 3.5,3.4,1,1,0,1,""
2020-09-26,league-two,Port Vale,Harrogate,https://www.playnow.com/sports/sports/event/10204053/port-vale-v-harrogate-town-fc,1.04,10,1.28,3.25,1.87,1.83,3,1.33,5.5,1.11,0,0,"",,,,,,""
2020-09-26,league-two,Oldham,Crawley,https://www.playnow.com/sports/sports/event/10204057/oldham-athletic-v-crawley-town,1.06,8,1.36,2.9,2.1,1.67,3.6,1.25,6.5,1.07,0,0,Over 2.5,2.1,1,2,0,1,""
2020-09-26,league-two,Mansfield,Exeter,https://www.playnow.com/sports/sports/event/10204058/mansfield-town-v-exeter-city,1.05,9,1.3,3.2,1.95,1.75,3.25,1.3,6,1.09,0,0,Under 2.5,1.75,0.7,10,0.144913767,0.3,""
2020-09-26,league-two,Cheltenham,Grimsby,https://www.playnow.com/sports/sports/event/10204052/cheltenham-town-v-grimsby-town,1.05,10,1.3,3.2,1.9,1.8,3.25,1.3,6,1.1,0,0,Over 4.5,6,0.333333333,6,0.19245009,0.2,""
2020-09-26,league-two,Cambridge Utd,Tranmere,https://www.playnow.com/sports/sports/event/10204051/cambridge-united-v-tranmere-rovers,1.06,8.5,1.36,2.9,2.1,1.67,3.6,1.25,6.5,1.07,0,0,Under 0.5,8.5,0.5,2,0.353553391,0.433333333,""
2020-09-26,league-two,Bradford City,Stevenage,https://www.playnow.com/sports/sports/event/10204050/bradford-city-v-stevenage-fc,1.07,7.5,1.4,2.65,2.2,1.6,4,1.2,7.5,1.06,0,0,Over 3.5,4,0.5,2,0.353553391,0.333333333,""
2020-09-26,league-two,Bolton,Newport,https://www.playnow.com/sports/sports/event/10204056/bolton-wanderers-v-newport-county-afc,1.06,8,1.36,2.8,2.1,1.67,3.6,1.25,7,1.07,0,0,"",,,,,,""
2020-09-26,league-two,Barrow,Colchester,https://www.playnow.com/sports/sports/event/10204049/barrow-afc-v-colchester-united,1.06,9,1.33,3,2,1.7,3.4,1.28,6.5,1.08,0,0,"",,,,,,""
2020-09-19,league-two,Tranmere,Cheltenham,https://www.playnow.com/sports/sports/event/10199387/tranmere-rovers-v-cheltenham-town,1.05,9,1.3,3.2,1.95,1.75,3.4,1.28,6,1.09,0,0,Over 4.5,6,0.5,2,0.353553391,0.4,""
2020-09-19,league-two,Stevenage,Oldham,https://www.playnow.com/sports/sports/event/10199386/stevenage-fc-v-oldham-athletic,1.06,8,1.36,2.9,2.1,1.67,3.6,1.25,6.5,1.07,0,0,Under 0.5,8,0.5,2,0.353553391,0.428571429,""
2020-09-19,league-two,Newport,Barrow,https://www.playnow.com/sports/sports/event/10199388/newport-county-afc-v-barrow-afc,1.07,8,1.36,2.75,2.15,1.62,3.75,1.22,7,1.07,0,0,"",,,,,,""
2020-09-19,league-two,Morecambe,Cambridge Utd,https://www.playnow.com/sports/sports/event/10199511/morecambe-fc-v-cambridge-united,1.07,8,1.36,2.9,2.1,1.67,3.6,1.25,7,1.07,0,0,Under 0.5,8,0.166666667,6,0.152145155,0.047619048,""
2020-09-19,league-two,Leyton Orient,Mansfield,https://www.playnow.com/sports/sports/event/10199385/leyton-orient-v-mansfield-town,1.05,10,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Over 2.5,1.9,0.7,10,0.144913767,0.366666667,""
2020-09-19,league-two,Harrogate,Walsall,https://www.playnow.com/sports/sports/event/10199510/harrogate-town-fc-v-walsall-fc,1.06,8.5,1.33,2.9,2.05,1.67,3.6,1.25,6.5,1.08,0,0,"",,,,,,""
2020-09-19,league-two,Grimsby,Salford,https://www.playnow.com/sports/sports/event/10199391/grimsby-town-v-salford-city-fc,1.06,9,1.33,3,2,1.75,3.4,1.28,6.5,1.09,0,0,Under 1.5,3,1,1,0,1,""
2020-09-19,league-two,Forest Green,Bradford City,https://www.playnow.com/sports/sports/event/10199383/forest-green-rovers-v-bradford-city,1.07,7.5,1.38,2.75,2.2,1.62,3.9,1.22,7,1.06,0,0,"",,,,,,""
2020-09-19,league-two,Exeter,Port Vale,https://www.playnow.com/sports/sports/event/10199389/exeter-city-v-port-vale,1.07,8,1.36,2.8,2.1,1.67,3.75,1.22,7,1.07,0,0,Under 2.5,1.67,1,5,0,1,""
2020-09-19,league-two,Crawley,Scunthorpe,https://www.playnow.com/sports/sports/event/10199384/crawley-town-v-scunthorpe-united,1.05,10,1.3,3.2,1.9,1.8,3.25,1.3,6,1.1,0,0,Over 3.5,3.25,1,1,0,1,""
2020-09-19,league-two,Colchester,Bolton,https://www.playnow.com/sports/sports/event/10199390/colchester-united-v-bolton-wanderers,1.05,9,1.3,3.2,1.95,1.75,3.25,1.28,6,1.09,0,0,"",,,,,,""
2020-09-19,league-two,Carlisle,Southend,https://www.playnow.com/sports/sports/event/10199382/carlisle-united-v-southend-united,1.04,10,1.28,3.4,1.83,1.87,3,1.33,5.5,1.11,0,0,Under 0.5,10,0.142857143,7,0.132260014,0.047619048,""
