Date,League,Home_Team,Away_Team,URL,Over 0.5,Under 0.5,Over 1.5,Under 1.5,Over 2.5,Under 2.5,Over 3.5,Under 3.5,Over 4.5,Under 4.5,Over 5.5,Under 5.5,Chosen_Option,Chosen_Odds,Chosen_Option_Empirical_Prob,N,Chosen_Option_Std,Kelly,Record_Time
2021-01-30,3-liga,Verl,Meppen,https://www.playnow.com/sports/sports/event/10293683/soccer/europe/german-3-liga/sc-verl-v-sv-meppen-1912,1.04,13,1.22,3.75,1.75,2,2.75,1.4,5,1.14,0,0,"",,,,,,2021-01-29 02:40:02
2021-01-30,3-liga,Unterhaching,Ingolstadt,https://www.playnow.com/sports/sports/event/10293685/soccer/europe/german-3-liga/spvgg-unterhaching-v-fc-ingolstadt-04,1.05,11,1.28,3.4,1.87,1.83,3.2,1.33,5.75,1.11,0,0,Over 4.5,5.75,0,1,0,116.000000000001,2021-01-29 02:40:20
2021-01-30,3-liga,Turkgucu Munchen,Mannheim,https://www.playnow.com/sports/sports/event/10293684/soccer/europe/german-3-liga/turkgucu-munchen-v-sv-waldhof-mannheim-07,1.06,10,1.3,3.25,1.95,1.75,3.25,1.3,6,1.09,0,0,"",,,,,,2021-01-29 02:40:40
2021-01-30,3-liga,Kaiserslautern,Wehen,https://www.playnow.com/sports/sports/event/10293681/soccer/europe/german-3-liga/1-fc-kaiserslautern-v-sv-wehen-wiesbaden,1.05,11,1.28,3.4,1.87,1.83,3,1.33,5.75,1.11,0,0,Over 4.5,5.75,0,1,0,116.000000000001,2021-01-29 02:39:25
2021-01-29,3-liga,SG Dynamo Dresden,Bayern II,https://www.playnow.com/sports/sports/event/10293030/soccer/europe/german-3-liga/sg-dynamo-dresden-v-fc-bayern-munich-ii,1.03,13,1.2,3.9,1.7,2.05,2.65,1.44,4.75,1.15,0,0,Over 4.5,4.75,0.333333333333333,3,0.272165526975909,4.01587301587302,2021-01-28 02:17:48
2021-01-27,3-liga,Magdeburg,Munich 1860,https://www.playnow.com/sports/sports/event/10293028/soccer/europe/german-3-liga/1-fc-magdeburg-v-tsv-1860-munich,1.05,10,1.3,3.25,1.95,1.75,3.25,1.3,6,1.1,0,0,Under 1.5,3.25,0,1,0,2.27450980392157,2021-01-26 03:53:32
2021-01-27,3-liga,Lubeck,Unterhaching,https://www.playnow.com/sports/sports/event/10293029/soccer/europe/german-3-liga/vfb-lubeck-v-spvgg-unterhaching,1.06,9,1.33,3,2.05,1.7,3.5,1.25,6.5,1.08,0,0,"",,,,,,2021-01-26 03:54:26
2021-01-27,3-liga,Ingolstadt,Hallescher,https://www.playnow.com/sports/sports/event/10293026/soccer/europe/german-3-liga/fc-ingolstadt-04-v-hallescher-fc,1.05,11,1.28,3.4,1.87,1.83,3,1.33,5.5,1.11,0,0,Under 1.5,3.4,0,1,0,2.41666666666667,2021-01-26 03:54:08
2021-01-27,3-liga,Hansa Rostock,Saarbrucken,https://www.playnow.com/sports/sports/event/10293027/soccer/europe/german-3-liga/fc-hansa-rostock-v-1-fc-saarbrucken,1.04,12,1.22,3.75,1.75,1.95,2.8,1.38,5,1.13,0,0,Over 4.5,5,0,3,0,7.25,2021-01-26 03:53:50
2021-01-26,3-liga,Zwickau,Duisburg,https://www.playnow.com/sports/sports/event/10292677/soccer/europe/german-3-liga/fsv-zwickau-v-msv-duisburg,1.05,10,1.28,3.25,1.95,1.8,3.2,1.3,6,1.1,0,0,Under 1.5,3.25,0,1,0,2.27450980392157,2021-01-25 03:36:29
2021-01-26,3-liga,Wehen,Viktoria Koln,https://www.playnow.com/sports/sports/event/10293022/soccer/europe/german-3-liga/sv-wehen-wiesbaden-v-fc-viktoria-koln,1.03,14,1.2,4,1.67,2.05,2.6,1.44,4.5,1.16,0,0,"",,,,,,2021-01-25 15:44:19
2021-01-26,3-liga,Mannheim,SG Dynamo Dresden,https://www.playnow.com/sports/sports/event/10293025/soccer/europe/german-3-liga/sv-waldhof-mannheim-07-v-sg-dynamo-dresden,0,0,1.16,4.75,1.57,2.3,2.3,1.57,3.9,1.22,7,1.08,"",,,,,,2021-01-25 15:44:01
2021-01-26,3-liga,Kaiserslautern,Turkgucu Munchen,https://www.playnow.com/sports/sports/event/10293024/soccer/europe/german-3-liga/1-fc-kaiserslautern-v-turkgucu-munchen,1.04,12,1.25,3.6,1.8,1.9,2.9,1.36,5.25,1.12,0,0,"",,,,,,2021-01-25 03:35:52
2021-01-26,3-liga,Bayern II,Verl,https://www.playnow.com/sports/sports/event/10293023/soccer/europe/german-3-liga/fc-bayern-munich-ii-v-sc-verl,1.04,12,1.22,3.9,1.75,1.95,2.75,1.4,5,1.14,0,0,"",,,,,,2021-01-25 03:36:10
2021-01-24,3-liga,Uerdingen,Ingolstadt,https://www.playnow.com/sports/sports/event/10288936/soccer/europe/german-3-liga/krefelder-fc-uerdingen-05-v-fc-ingolstadt-04,1.05,11,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Over 4.5,5.75,0,1,0,116.000000000001,2021-01-23 03:07:26
2021-01-24,3-liga,Saarbrucken,Lubeck,https://www.playnow.com/sports/sports/event/10288935/soccer/europe/german-3-liga/1-fc-saarbrucken-v-vfb-lubeck,1.03,14,1.18,4.25,1.67,2.1,2.5,1.47,4.5,1.18,0,0,"",,,,,,2021-01-23 03:07:08
2021-01-24,3-liga,Munich 1860,Meppen,https://www.playnow.com/sports/sports/event/10288930/soccer/europe/german-3-liga/tsv-1860-munich-v-sv-meppen-1912,1.03,13,1.2,4,1.7,2.05,2.65,1.44,4.75,1.16,0,0,Over 4.5,4.75,0,2,0,5.52380952380953,2021-01-23 03:06:50
2021-01-23,3-liga,Viktoria Koln,Mannheim,https://www.playnow.com/sports/sports/event/10288932/soccer/europe/german-3-liga/fc-viktoria-koln-v-sv-waldhof-mannheim-07,1.03,14,1.2,4.25,1.67,2.1,2.55,1.47,4.5,1.16,0,0,Over 4.5,4.5,0,1,0,4.46153846153846,2021-01-22 02:51:01
2021-01-23,3-liga,Verl,Wehen,https://www.playnow.com/sports/sports/event/10288937/soccer/europe/german-3-liga/sc-verl-v-sv-wehen-wiesbaden,1.03,15,1.18,4.25,1.62,2.15,2.45,1.5,4.25,1.18,0,0,"",,,,,,2021-01-22 02:51:55
2021-01-23,3-liga,Unterhaching,Zwickau,https://www.playnow.com/sports/sports/event/10288934/soccer/europe/german-3-liga/spvgg-unterhaching-v-fsv-zwickau,1.04,12,1.25,3.6,1.8,1.9,2.9,1.36,5.25,1.12,0,0,Over 4.5,5.25,0,3,0,10.5454545454546,2021-01-22 02:52:32
