"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","result.mat","opt.proportion"
"2017-11-18","Bournemouth","Huddersfield","Burnley","Swansea","A","H",4.95,2.29,11.3355,0,0
"2017-11-18","Bournemouth","Huddersfield","Burnley","Swansea","D","D",3.56,3,10.68,0,0
"2017-11-18","Bournemouth","Huddersfield","Burnley","Swansea","A","D",4.95,3,14.85,0,0.001
"2017-11-18","Bournemouth","Huddersfield","Burnley","Swansea","D","A",3.56,3.65,12.994,0,0
"2017-11-18","Bournemouth","Huddersfield","Burnley","Swansea","A","A",4.95,3.65,18.0675,0,0.004
"2017-11-18","Bournemouth","Huddersfield","CrystalPalace","Everton","A","H",4.95,2.24,11.088,0,0
"2017-11-18","Bournemouth","Huddersfield","CrystalPalace","Everton","D","D",3.56,3.21,11.4276,0,0
"2017-11-18","Bournemouth","Huddersfield","CrystalPalace","Everton","A","D",4.95,3.21,15.8895,0,0.002
"2017-11-18","Bournemouth","Huddersfield","CrystalPalace","Everton","D","A",3.56,3.51,12.4956,0,0
"2017-11-18","Bournemouth","Huddersfield","CrystalPalace","Everton","A","A",4.95,3.51,17.3745,0,0.003
"2017-11-18","Bournemouth","Huddersfield","Leicester","ManchesterCity","H","H",1.78,7.89,14.0442,1,0.001
"2017-11-18","Bournemouth","Huddersfield","Leicester","ManchesterCity","D","H",3.56,7.89,28.0884,0,0.01
"2017-11-18","Bournemouth","Huddersfield","Leicester","ManchesterCity","A","H",4.95,7.89,39.0555,0,0.014
"2017-11-18","Bournemouth","Huddersfield","Leicester","ManchesterCity","H","D",1.78,5.51,9.8078,0,0
"2017-11-18","Bournemouth","Huddersfield","Leicester","ManchesterCity","D","D",3.56,5.51,19.6156,0,0.006
"2017-11-18","Bournemouth","Huddersfield","Leicester","ManchesterCity","A","D",4.95,5.51,27.2745,0,0.01
"2017-11-18","Bournemouth","Huddersfield","Liverpool","Southampton","H","D",1.78,4.85,8.633,0,0
"2017-11-18","Bournemouth","Huddersfield","Liverpool","Southampton","D","D",3.56,4.85,17.266,0,0.003
"2017-11-18","Bournemouth","Huddersfield","Liverpool","Southampton","A","D",4.95,4.85,24.0075,0,0.007
"2017-11-18","Bournemouth","Huddersfield","Liverpool","Southampton","H","A",1.78,7.87,14.0086,0,0.001
"2017-11-18","Bournemouth","Huddersfield","Liverpool","Southampton","D","A",3.56,7.87,28.0172,0,0.01
"2017-11-18","Bournemouth","Huddersfield","Liverpool","Southampton","A","A",4.95,7.87,38.9565,0,0.014
"2017-11-18","Bournemouth","Huddersfield","ManchesterUnited","Newcastle","H","D",1.78,5.59,9.9502,0,0
"2017-11-18","Bournemouth","Huddersfield","ManchesterUnited","Newcastle","D","D",3.56,5.59,19.9004,0,0.006
"2017-11-18","Bournemouth","Huddersfield","ManchesterUnited","Newcastle","A","D",4.95,5.59,27.6705,0,0.01
"2017-11-18","Bournemouth","Huddersfield","ManchesterUnited","Newcastle","H","A",1.78,12.84,22.8552,0,0.007
"2017-11-18","Bournemouth","Huddersfield","ManchesterUnited","Newcastle","D","A",3.56,12.84,45.7104,0,0.014
"2017-11-18","Bournemouth","Huddersfield","ManchesterUnited","Newcastle","A","A",4.95,12.84,63.558,0,0.019
"2017-11-18","Bournemouth","Huddersfield","WestBrom","Chelsea","H","H",1.78,6.65,11.837,1,0
"2017-11-18","Bournemouth","Huddersfield","WestBrom","Chelsea","D","H",3.56,6.65,23.674,0,0.007
"2017-11-18","Bournemouth","Huddersfield","WestBrom","Chelsea","A","H",4.95,6.65,32.9175,0,0.012
"2017-11-18","Bournemouth","Huddersfield","WestBrom","Chelsea","D","D",3.56,4.08,14.5248,0,0.001
"2017-11-18","Bournemouth","Huddersfield","WestBrom","Chelsea","A","D",4.95,4.08,20.196,0,0.006
"2017-11-18","Burnley","Swansea","CrystalPalace","Everton","D","D",3,3.21,9.63,0,0
"2017-11-18","Burnley","Swansea","CrystalPalace","Everton","A","D",3.65,3.21,11.7165,0,0
"2017-11-18","Burnley","Swansea","CrystalPalace","Everton","D","A",3,3.51,10.53,0,0
"2017-11-18","Burnley","Swansea","CrystalPalace","Everton","A","A",3.65,3.51,12.8115,0,0
"2017-11-18","Burnley","Swansea","Leicester","ManchesterCity","H","H",2.29,7.89,18.0681,1,0.004
"2017-11-18","Burnley","Swansea","Leicester","ManchesterCity","D","H",3,7.89,23.67,0,0.007
"2017-11-18","Burnley","Swansea","Leicester","ManchesterCity","A","H",3.65,7.89,28.7985,0,0.01
"2017-11-18","Burnley","Swansea","Leicester","ManchesterCity","H","D",2.29,5.51,12.6179,0,0
"2017-11-18","Burnley","Swansea","Leicester","ManchesterCity","D","D",3,5.51,16.53,0,0.003
"2017-11-18","Burnley","Swansea","Leicester","ManchesterCity","A","D",3.65,5.51,20.1115,0,0.006
"2017-11-18","Burnley","Swansea","Liverpool","Southampton","H","D",2.29,4.85,11.1065,0,0
"2017-11-18","Burnley","Swansea","Liverpool","Southampton","D","D",3,4.85,14.55,0,0.001
"2017-11-18","Burnley","Swansea","Liverpool","Southampton","A","D",3.65,4.85,17.7025,0,0.004
"2017-11-18","Burnley","Swansea","Liverpool","Southampton","H","A",2.29,7.87,18.0223,0,0.004
"2017-11-18","Burnley","Swansea","Liverpool","Southampton","D","A",3,7.87,23.61,0,0.007
"2017-11-18","Burnley","Swansea","Liverpool","Southampton","A","A",3.65,7.87,28.7255,0,0.01
"2017-11-18","Burnley","Swansea","ManchesterUnited","Newcastle","H","D",2.29,5.59,12.8011,0,0
"2017-11-18","Burnley","Swansea","ManchesterUnited","Newcastle","D","D",3,5.59,16.77,0,0.003
"2017-11-18","Burnley","Swansea","ManchesterUnited","Newcastle","A","D",3.65,5.59,20.4035,0,0.006
"2017-11-18","Burnley","Swansea","ManchesterUnited","Newcastle","H","A",2.29,12.84,29.4036,0,0.012
"2017-11-18","Burnley","Swansea","ManchesterUnited","Newcastle","D","A",3,12.84,38.52,0,0.014
"2017-11-18","Burnley","Swansea","ManchesterUnited","Newcastle","A","A",3.65,12.84,46.866,0,0.014
"2017-11-18","Burnley","Swansea","WestBrom","Chelsea","H","H",2.29,6.65,15.2285,1,0.001
"2017-11-18","Burnley","Swansea","WestBrom","Chelsea","D","H",3,6.65,19.95,0,0.006
"2017-11-18","Burnley","Swansea","WestBrom","Chelsea","A","H",3.65,6.65,24.2725,0,0.007
"2017-11-18","Burnley","Swansea","WestBrom","Chelsea","H","D",2.29,4.08,9.3432,0,0
"2017-11-18","Burnley","Swansea","WestBrom","Chelsea","D","D",3,4.08,12.24,0,0
"2017-11-18","Burnley","Swansea","WestBrom","Chelsea","A","D",3.65,4.08,14.892,0,0.001
"2017-11-18","CrystalPalace","Everton","Leicester","ManchesterCity","H","H",2.24,7.89,17.6736,1,0.004
"2017-11-18","CrystalPalace","Everton","Leicester","ManchesterCity","D","H",3.21,7.89,25.3269,0,0.007
"2017-11-18","CrystalPalace","Everton","Leicester","ManchesterCity","A","H",3.51,7.89,27.6939,0,0.01
"2017-11-18","CrystalPalace","Everton","Leicester","ManchesterCity","H","D",2.24,5.51,12.3424,0,0
"2017-11-18","CrystalPalace","Everton","Leicester","ManchesterCity","D","D",3.21,5.51,17.6871,0,0.004
"2017-11-18","CrystalPalace","Everton","Leicester","ManchesterCity","A","D",3.51,5.51,19.3401,0,0.005
"2017-11-18","CrystalPalace","Everton","Liverpool","Southampton","H","D",2.24,4.85,10.864,0,0
"2017-11-18","CrystalPalace","Everton","Liverpool","Southampton","D","D",3.21,4.85,15.5685,0,0.002
"2017-11-18","CrystalPalace","Everton","Liverpool","Southampton","A","D",3.51,4.85,17.0235,0,0.003
"2017-11-18","CrystalPalace","Everton","Liverpool","Southampton","H","A",2.24,7.87,17.6288,0,0.003
"2017-11-18","CrystalPalace","Everton","Liverpool","Southampton","D","A",3.21,7.87,25.2627,0,0.007
"2017-11-18","CrystalPalace","Everton","Liverpool","Southampton","A","A",3.51,7.87,27.6237,0,0.01
"2017-11-18","CrystalPalace","Everton","ManchesterUnited","Newcastle","H","D",2.24,5.59,12.5216,0,0
"2017-11-18","CrystalPalace","Everton","ManchesterUnited","Newcastle","D","D",3.21,5.59,17.9439,0,0.004
"2017-11-18","CrystalPalace","Everton","ManchesterUnited","Newcastle","A","D",3.51,5.59,19.6209,0,0.006
"2017-11-18","CrystalPalace","Everton","ManchesterUnited","Newcastle","H","A",2.24,12.84,28.7616,0,0.01
"2017-11-18","CrystalPalace","Everton","ManchesterUnited","Newcastle","D","A",3.21,12.84,41.2164,0,0.014
"2017-11-18","CrystalPalace","Everton","ManchesterUnited","Newcastle","A","A",3.51,12.84,45.0684,0,0.014
"2017-11-18","CrystalPalace","Everton","WestBrom","Chelsea","H","H",2.24,6.65,14.896,1,0.001
"2017-11-18","CrystalPalace","Everton","WestBrom","Chelsea","D","H",3.21,6.65,21.3465,0,0.006
"2017-11-18","CrystalPalace","Everton","WestBrom","Chelsea","A","H",3.51,6.65,23.3415,0,0.007
"2017-11-18","CrystalPalace","Everton","WestBrom","Chelsea","H","D",2.24,4.08,9.1392,0,0
"2017-11-18","CrystalPalace","Everton","WestBrom","Chelsea","D","D",3.21,4.08,13.0968,0,0
"2017-11-18","CrystalPalace","Everton","WestBrom","Chelsea","A","D",3.51,4.08,14.3208,0,0.001
"2017-11-18","Leicester","ManchesterCity","Liverpool","Southampton","H","H",7.89,1.41,11.1249,1,0
"2017-11-18","Leicester","ManchesterCity","Liverpool","Southampton","H","D",7.89,4.85,38.2665,0,0.014
"2017-11-18","Leicester","ManchesterCity","Liverpool","Southampton","D","D",5.51,4.85,26.7235,0,0.01
"2017-11-18","Leicester","ManchesterCity","Liverpool","Southampton","H","A",7.89,7.87,62.0943,0,0.019
"2017-11-18","Leicester","ManchesterCity","Liverpool","Southampton","D","A",5.51,7.87,43.3637,0,0.014
"2017-11-18","Leicester","ManchesterCity","Liverpool","Southampton","A","A",1.36,7.87,10.7032,0,0
"2017-11-18","Leicester","ManchesterCity","ManchesterUnited","Newcastle","H","H",7.89,1.27,10.0203,1,0
"2017-11-18","Leicester","ManchesterCity","ManchesterUnited","Newcastle","H","D",7.89,5.59,44.1051,0,0.014
"2017-11-18","Leicester","ManchesterCity","ManchesterUnited","Newcastle","D","D",5.51,5.59,30.8009,0,0.012
"2017-11-18","Leicester","ManchesterCity","ManchesterUnited","Newcastle","H","A",7.89,12.84,101.3076,0,0.019
"2017-11-18","Leicester","ManchesterCity","ManchesterUnited","Newcastle","D","A",5.51,12.84,70.7484,0,0.019
"2017-11-18","Leicester","ManchesterCity","ManchesterUnited","Newcastle","A","A",1.36,12.84,17.4624,0,0.003
"2017-11-18","Leicester","ManchesterCity","WestBrom","Chelsea","H","H",7.89,6.65,52.4685,1,0.014
"2017-11-18","Leicester","ManchesterCity","WestBrom","Chelsea","D","H",5.51,6.65,36.6415,0,0.012
"2017-11-18","Leicester","ManchesterCity","WestBrom","Chelsea","A","H",1.36,6.65,9.044,0,0
"2017-11-18","Leicester","ManchesterCity","WestBrom","Chelsea","H","D",7.89,4.08,32.1912,0,0.012
"2017-11-18","Leicester","ManchesterCity","WestBrom","Chelsea","D","D",5.51,4.08,22.4808,0,0.007
"2017-11-18","Leicester","ManchesterCity","WestBrom","Chelsea","H","A",7.89,1.54,12.1506,0,0
"2017-11-18","Leicester","ManchesterCity","WestBrom","Chelsea","D","A",5.51,1.54,8.4854,0,0
"2017-11-18","Liverpool","Southampton","ManchesterUnited","Newcastle","A","H",7.87,1.27,9.9949,0,0
"2017-11-18","Liverpool","Southampton","ManchesterUnited","Newcastle","D","D",4.85,5.59,27.1115,0,0.01
"2017-11-18","Liverpool","Southampton","ManchesterUnited","Newcastle","A","D",7.87,5.59,43.9933,0,0.014
"2017-11-18","Liverpool","Southampton","ManchesterUnited","Newcastle","H","A",1.41,12.84,18.1044,0,0.004
"2017-11-18","Liverpool","Southampton","ManchesterUnited","Newcastle","D","A",4.85,12.84,62.274,0,0.019
"2017-11-18","Liverpool","Southampton","ManchesterUnited","Newcastle","A","A",7.87,12.84,101.0508,0,0.019
"2017-11-18","Liverpool","Southampton","WestBrom","Chelsea","H","H",1.41,6.65,9.3765,1,0
"2017-11-18","Liverpool","Southampton","WestBrom","Chelsea","D","H",4.85,6.65,32.2525,0,0.012
"2017-11-18","Liverpool","Southampton","WestBrom","Chelsea","A","H",7.87,6.65,52.3355,0,0.014
"2017-11-18","Liverpool","Southampton","WestBrom","Chelsea","D","D",4.85,4.08,19.788,0,0.006
"2017-11-18","Liverpool","Southampton","WestBrom","Chelsea","A","D",7.87,4.08,32.1096,0,0.012
"2017-11-18","Liverpool","Southampton","WestBrom","Chelsea","A","A",7.87,1.54,12.1198,0,0
"2017-11-18","ManchesterUnited","Newcastle","WestBrom","Chelsea","H","H",1.27,6.65,8.4455,1,0
"2017-11-18","ManchesterUnited","Newcastle","WestBrom","Chelsea","D","H",5.59,6.65,37.1735,0,0.014
"2017-11-18","ManchesterUnited","Newcastle","WestBrom","Chelsea","A","H",12.84,6.65,85.386,0,0.019
"2017-11-18","ManchesterUnited","Newcastle","WestBrom","Chelsea","D","D",5.59,4.08,22.8072,0,0.007
"2017-11-18","ManchesterUnited","Newcastle","WestBrom","Chelsea","A","D",12.84,4.08,52.3872,0,0.014
"2017-11-18","ManchesterUnited","Newcastle","WestBrom","Chelsea","D","A",5.59,1.54,8.6086,0,0
"2017-11-18","ManchesterUnited","Newcastle","WestBrom","Chelsea","A","A",12.84,1.54,19.7736,0,0.006
"2017-11-25","CrystalPalace","Stoke","Liverpool","Chelsea","A","H",4.06,2.15,8.729,0,0
"2017-11-25","CrystalPalace","Stoke","Liverpool","Chelsea","D","D",3.55,3.55,12.6025,0,0
"2017-11-25","CrystalPalace","Stoke","Liverpool","Chelsea","A","D",4.06,3.55,14.413,0,0.001
"2017-11-25","CrystalPalace","Stoke","Liverpool","Chelsea","D","A",3.55,3.38,11.999,0,0
"2017-11-25","CrystalPalace","Stoke","Liverpool","Chelsea","A","A",4.06,3.38,13.7228,0,0
"2017-11-25","CrystalPalace","Stoke","ManchesterUnited","Brighton","H","D",1.94,6.84,13.2696,1,0
"2017-11-25","CrystalPalace","Stoke","ManchesterUnited","Brighton","D","D",3.55,6.84,24.282,0,0.007
"2017-11-25","CrystalPalace","Stoke","ManchesterUnited","Brighton","A","D",4.06,6.84,27.7704,0,0.01
"2017-11-25","CrystalPalace","Stoke","ManchesterUnited","Brighton","H","A",1.94,17.63,34.2022,0,0.012
"2017-11-25","CrystalPalace","Stoke","ManchesterUnited","Brighton","D","A",3.55,17.63,62.5865,0,0.019
"2017-11-25","CrystalPalace","Stoke","ManchesterUnited","Brighton","A","A",4.06,17.63,71.5778,0,0.019
"2017-11-25","CrystalPalace","Stoke","Newcastle","Watford","D","H",3.55,2.31,8.2005,0,0
"2017-11-25","CrystalPalace","Stoke","Newcastle","Watford","A","H",4.06,2.31,9.3786,0,0
"2017-11-25","CrystalPalace","Stoke","Newcastle","Watford","D","D",3.55,3.32,11.786,0,0
"2017-11-25","CrystalPalace","Stoke","Newcastle","Watford","A","D",4.06,3.32,13.4792,0,0
"2017-11-25","CrystalPalace","Stoke","Newcastle","Watford","D","A",3.55,3.23,11.4665,0,0
"2017-11-25","CrystalPalace","Stoke","Newcastle","Watford","A","A",4.06,3.23,13.1138,0,0
"2017-11-25","CrystalPalace","Stoke","Swansea","Bournemouth","D","H",3.55,2.89,10.2595,0,0
"2017-11-25","CrystalPalace","Stoke","Swansea","Bournemouth","A","H",4.06,2.89,11.7334,0,0
"2017-11-25","CrystalPalace","Stoke","Swansea","Bournemouth","D","D",3.55,3.19,11.3245,0,0
"2017-11-25","CrystalPalace","Stoke","Swansea","Bournemouth","A","D",4.06,3.19,12.9514,0,0
"2017-11-25","CrystalPalace","Stoke","Swansea","Bournemouth","D","A",3.55,2.58,9.159,0,0
"2017-11-25","CrystalPalace","Stoke","Swansea","Bournemouth","A","A",4.06,2.58,10.4748,0,0
"2017-11-25","CrystalPalace","Stoke","Tottenham","WestBrom","H","D",1.94,6.4,12.416,1,0
"2017-11-25","CrystalPalace","Stoke","Tottenham","WestBrom","D","D",3.55,6.4,22.72,0,0.007
"2017-11-25","CrystalPalace","Stoke","Tottenham","WestBrom","A","D",4.06,6.4,25.984,0,0.007
"2017-11-25","CrystalPalace","Stoke","Tottenham","WestBrom","H","A",1.94,13.7,26.578,0,0.01
"2017-11-25","CrystalPalace","Stoke","Tottenham","WestBrom","D","A",3.55,13.7,48.635,0,0.014
"2017-11-25","CrystalPalace","Stoke","Tottenham","WestBrom","A","A",4.06,13.7,55.622,0,0.019
"2017-11-25","Liverpool","Chelsea","ManchesterUnited","Brighton","H","D",2.15,6.84,14.706,1,0.001
"2017-11-25","Liverpool","Chelsea","ManchesterUnited","Brighton","D","D",3.55,6.84,24.282,0,0.007
"2017-11-25","Liverpool","Chelsea","ManchesterUnited","Brighton","A","D",3.38,6.84,23.1192,0,0.007
"2017-11-25","Liverpool","Chelsea","ManchesterUnited","Brighton","H","A",2.15,17.63,37.9045,0,0.014
"2017-11-25","Liverpool","Chelsea","ManchesterUnited","Brighton","D","A",3.55,17.63,62.5865,0,0.019
"2017-11-25","Liverpool","Chelsea","ManchesterUnited","Brighton","A","A",3.38,17.63,59.5894,0,0.019
"2017-11-25","Liverpool","Chelsea","Newcastle","Watford","D","H",3.55,2.31,8.2005,0,0
"2017-11-25","Liverpool","Chelsea","Newcastle","Watford","D","D",3.55,3.32,11.786,0,0
"2017-11-25","Liverpool","Chelsea","Newcastle","Watford","A","D",3.38,3.32,11.2216,0,0
"2017-11-25","Liverpool","Chelsea","Newcastle","Watford","D","A",3.55,3.23,11.4665,0,0
"2017-11-25","Liverpool","Chelsea","Newcastle","Watford","A","A",3.38,3.23,10.9174,0,0
"2017-11-25","Liverpool","Chelsea","Swansea","Bournemouth","D","H",3.55,2.89,10.2595,0,0
"2017-11-25","Liverpool","Chelsea","Swansea","Bournemouth","A","H",3.38,2.89,9.7682,0,0
"2017-11-25","Liverpool","Chelsea","Swansea","Bournemouth","D","D",3.55,3.19,11.3245,0,0
"2017-11-25","Liverpool","Chelsea","Swansea","Bournemouth","A","D",3.38,3.19,10.7822,0,0
"2017-11-25","Liverpool","Chelsea","Swansea","Bournemouth","D","A",3.55,2.58,9.159,0,0
"2017-11-25","Liverpool","Chelsea","Swansea","Bournemouth","A","A",3.38,2.58,8.7204,0,0
"2017-11-25","Liverpool","Chelsea","Tottenham","WestBrom","H","D",2.15,6.4,13.76,1,0
"2017-11-25","Liverpool","Chelsea","Tottenham","WestBrom","D","D",3.55,6.4,22.72,0,0.007
"2017-11-25","Liverpool","Chelsea","Tottenham","WestBrom","A","D",3.38,6.4,21.632,0,0.007
"2017-11-25","Liverpool","Chelsea","Tottenham","WestBrom","H","A",2.15,13.7,29.455,0,0.012
"2017-11-25","Liverpool","Chelsea","Tottenham","WestBrom","D","A",3.55,13.7,48.635,0,0.014
"2017-11-25","Liverpool","Chelsea","Tottenham","WestBrom","A","A",3.38,13.7,46.306,0,0.014
"2017-11-25","ManchesterUnited","Brighton","Newcastle","Watford","D","H",6.84,2.31,15.8004,0,0.002
"2017-11-25","ManchesterUnited","Brighton","Newcastle","Watford","A","H",17.63,2.31,40.7253,0,0.014
"2017-11-25","ManchesterUnited","Brighton","Newcastle","Watford","D","D",6.84,3.32,22.7088,0,0.007
"2017-11-25","ManchesterUnited","Brighton","Newcastle","Watford","A","D",17.63,3.32,58.5316,0,0.019
"2017-11-25","ManchesterUnited","Brighton","Newcastle","Watford","D","A",6.84,3.23,22.0932,0,0.007
"2017-11-25","ManchesterUnited","Brighton","Newcastle","Watford","A","A",17.63,3.23,56.9449,0,0.019
"2017-11-25","ManchesterUnited","Brighton","Swansea","Bournemouth","D","H",6.84,2.89,19.7676,0,0.006
"2017-11-25","ManchesterUnited","Brighton","Swansea","Bournemouth","A","H",17.63,2.89,50.9507,0,0.014
"2017-11-25","ManchesterUnited","Brighton","Swansea","Bournemouth","D","D",6.84,3.19,21.8196,0,0.007
"2017-11-25","ManchesterUnited","Brighton","Swansea","Bournemouth","A","D",17.63,3.19,56.2397,0,0.019
"2017-11-25","ManchesterUnited","Brighton","Swansea","Bournemouth","D","A",6.84,2.58,17.6472,0,0.003
"2017-11-25","ManchesterUnited","Brighton","Swansea","Bournemouth","A","A",17.63,2.58,45.4854,0,0.014
"2017-11-25","ManchesterUnited","Brighton","Tottenham","WestBrom","D","H",6.84,1.23,8.4132,0,0
"2017-11-25","ManchesterUnited","Brighton","Tottenham","WestBrom","A","H",17.63,1.23,21.6849,0,0.007
"2017-11-25","ManchesterUnited","Brighton","Tottenham","WestBrom","D","D",6.84,6.4,43.776,0,0.014
"2017-11-25","ManchesterUnited","Brighton","Tottenham","WestBrom","A","D",17.63,6.4,112.832,0,0.019
"2017-11-25","ManchesterUnited","Brighton","Tottenham","WestBrom","H","A",1.19,13.7,16.303,0,0.003
"2017-11-25","ManchesterUnited","Brighton","Tottenham","WestBrom","D","A",6.84,13.7,93.708,0,0.019
"2017-11-25","Newcastle","Watford","Swansea","Bournemouth","D","H",3.32,2.89,9.5948,0,0
"2017-11-25","Newcastle","Watford","Swansea","Bournemouth","A","H",3.23,2.89,9.3347,0,0
"2017-11-25","Newcastle","Watford","Swansea","Bournemouth","D","D",3.32,3.19,10.5908,0,0
"2017-11-25","Newcastle","Watford","Swansea","Bournemouth","A","D",3.23,3.19,10.3037,0,0
"2017-11-25","Newcastle","Watford","Swansea","Bournemouth","D","A",3.32,2.58,8.5656,0,0
"2017-11-25","Newcastle","Watford","Swansea","Bournemouth","A","A",3.23,2.58,8.3334,0,0
"2017-11-25","Newcastle","Watford","Tottenham","WestBrom","H","D",2.31,6.4,14.784,1,0.001
"2017-11-25","Newcastle","Watford","Tottenham","WestBrom","D","D",3.32,6.4,21.248,0,0.006
"2017-11-25","Newcastle","Watford","Tottenham","WestBrom","A","D",3.23,6.4,20.672,0,0.006
"2017-11-25","Newcastle","Watford","Tottenham","WestBrom","H","A",2.31,13.7,31.647,0,0.012
"2017-11-25","Newcastle","Watford","Tottenham","WestBrom","D","A",3.32,13.7,45.484,0,0.014
"2017-11-25","Newcastle","Watford","Tottenham","WestBrom","A","A",3.23,13.7,44.251,0,0.014
"2017-11-25","Swansea","Bournemouth","Tottenham","WestBrom","H","D",2.89,6.4,18.496,1,0.004
"2017-11-25","Swansea","Bournemouth","Tottenham","WestBrom","D","D",3.19,6.4,20.416,0,0.006
"2017-11-25","Swansea","Bournemouth","Tottenham","WestBrom","A","D",2.58,6.4,16.512,0,0.003
"2017-11-25","Swansea","Bournemouth","Tottenham","WestBrom","H","A",2.89,13.7,39.593,0,0.014
"2017-11-25","Swansea","Bournemouth","Tottenham","WestBrom","D","A",3.19,13.7,43.703,0,0.014
"2017-11-25","Swansea","Bournemouth","Tottenham","WestBrom","A","A",2.58,13.7,35.346,0,0.012
"2017-11-26","Burnley","Arsenal","Huddersfield","ManchesterCity","H","H",5.79,16.74,96.9246,0,0.019
"2017-11-26","Burnley","Arsenal","Huddersfield","ManchesterCity","D","H",4.1,16.74,68.634,0,0.019
"2017-11-26","Burnley","Arsenal","Huddersfield","ManchesterCity","A","H",1.59,16.74,26.6166,0,0.01
"2017-11-26","Burnley","Arsenal","Huddersfield","ManchesterCity","H","D",5.79,7.6,44.004,0,0.014
"2017-11-26","Burnley","Arsenal","Huddersfield","ManchesterCity","D","D",4.1,7.6,31.16,0,0.012
"2017-11-26","Burnley","Arsenal","Huddersfield","ManchesterCity","A","D",1.59,7.6,12.084,0,0
"2017-11-26","Burnley","Arsenal","Southampton","Everton","H","H",5.79,1.84,10.6536,0,0
"2017-11-26","Burnley","Arsenal","Southampton","Everton","H","D",5.79,3.51,20.3229,0,0.006
